                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                0.65044,                0.64519,                 1.0753,                0.78527,                 0.7832,                0.83689,                0.76384,                0.46197,                0.66266,                0.90132,              0.0082321,              0.0082321,              0.0082321
                    127,                0.65601,                 0.6476,                  1.082,                0.79575,                0.77341,                0.83581,                0.76191,                0.46215,                0.66412,                0.90077,               0.008218,               0.008218,               0.008218
                    128,                0.65486,                0.65175,                 1.0822,                0.79693,                0.76991,                0.83742,                0.76472,                0.46113,                0.66409,                0.89981,              0.0082039,              0.0082039,              0.0082039
                    129,                0.65598,                0.66017,                  1.089,                 0.7676,                0.80817,                0.83901,                0.76604,                0.45949,                0.66125,                0.89937,              0.0081897,              0.0081897,              0.0081897
                    130,                 0.6542,                 0.6613,                 1.0795,                0.79142,                0.77753,                0.83936,                0.76562,                 0.4585,                0.65877,                0.89864,              0.0081756,              0.0081756,              0.0081756
                    131,                0.65231,                0.65036,                 1.0817,                0.78265,                0.77895,                0.83885,                0.76653,                0.45541,                0.65871,                0.89673,              0.0081614,              0.0081614,              0.0081614
                    132,                0.64857,                0.65674,                 1.0813,                0.79226,                0.76738,                0.83908,                0.76764,                 0.4537,                0.65524,                0.89573,              0.0081473,              0.0081473,              0.0081473
                    133,                0.64598,                0.64642,                 1.0813,                0.75697,                0.80089,                0.83957,                0.76674,                0.45401,                0.65124,                0.89598,              0.0081331,              0.0081331,              0.0081331
                    134,                 0.6446,                0.63876,                 1.0741,                0.80638,                0.75734,                0.83964,                0.76652,                0.45459,                 0.6533,                 0.8968,               0.008119,               0.008119,               0.008119
                    135,                0.64468,                 0.6417,                 1.0814,                0.80335,                0.75625,                0.84034,                 0.7677,                0.45534,                0.65426,                0.89804,              0.0081049,              0.0081049,              0.0081049
                    136,                0.64868,                0.64007,                  1.079,                0.78499,                0.77305,                0.84034,                0.76832,                0.45605,                0.65498,                0.89894,              0.0080907,              0.0080907,              0.0080907
                    137,                 0.6438,                0.63883,                 1.0739,                0.77854,                 0.7818,                0.83993,                0.76813,                0.45693,                 0.6578,                0.89972,              0.0080766,              0.0080766,              0.0080766
                    138,                0.64644,                0.63839,                 1.0786,                0.76683,                0.79317,                0.83903,                0.76707,                0.45703,                0.65933,                0.89977,              0.0080624,              0.0080624,              0.0080624
                    139,                0.63589,                0.64022,                 1.0705,                0.77856,                0.77803,                0.83838,                0.76652,                0.45705,                0.65869,                0.89985,              0.0080483,              0.0080483,              0.0080483
                    140,                0.63278,                0.63679,                 1.0709,                0.77471,                0.78257,                0.83835,                0.76641,                0.45752,                 0.6571,                0.89997,              0.0080341,              0.0080341,              0.0080341
                    141,                0.64009,                0.63384,                 1.0754,                0.76514,                0.79768,                0.83785,                0.76586,                0.45696,                0.65682,                0.89934,                0.00802,                0.00802,                0.00802
