                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    475,                 0.5217,                0.43302,                0.96697,                0.78836,                0.80357,                0.85249,                 0.7903,                0.44038,                0.64308,                0.85816,              0.0032963,              0.0032963,              0.0032963
                    476,                 0.5136,                0.43238,                0.97508,                0.78814,                0.80379,                0.85262,                0.79024,                0.44023,                 0.6428,                0.85822,              0.0032821,              0.0032821,              0.0032821
                    477,                0.51672,                0.42689,                0.96934,                0.78791,                0.80329,                0.85263,                0.78981,                0.44036,                0.64225,                0.85834,               0.003268,               0.003268,               0.003268
                    478,                 0.5135,                  0.429,                0.96524,                 0.7872,                  0.804,                0.85243,                0.78997,                0.44037,                0.64209,                 0.8582,              0.0032539,              0.0032539,              0.0032539
                    479,                0.51183,                0.42534,                 0.9668,                0.78632,                0.80346,                0.85245,                0.79003,                0.44052,                0.64266,                0.85819,              0.0032397,              0.0032397,              0.0032397
                    480,                0.50781,                0.42964,                0.95911,                0.78562,                0.80281,                0.85243,                0.79006,                0.44044,                0.64236,                0.85808,              0.0032256,              0.0032256,              0.0032256
                    481,                0.50823,                0.42587,                0.96031,                0.78498,                0.80411,                 0.8522,                0.78991,                0.44038,                0.64231,                0.85786,              0.0032114,              0.0032114,              0.0032114
                    482,                0.51139,                0.42203,                 0.9619,                0.78537,                0.80371,                0.85176,                0.78919,                0.44035,                0.64254,                0.85785,              0.0031973,              0.0031973,              0.0031973
                    483,                0.51194,                 0.4217,                0.96336,                0.78669,                0.80234,                0.85152,                0.78912,                0.44006,                0.64264,                 0.8578,              0.0031831,              0.0031831,              0.0031831
                    484,                0.50854,                0.42001,                0.96348,                0.82038,                0.77122,                 0.8516,                0.78963,                0.44013,                0.64228,                0.85771,               0.003169,               0.003169,               0.003169
                    485,                 0.5161,                 0.4217,                0.96381,                 0.8205,                0.77097,                 0.8514,                0.78961,                0.43993,                0.64288,                0.85751,              0.0031549,              0.0031549,              0.0031549
                    486,                 0.5148,                0.42682,                0.96585,                0.82308,                0.76989,                0.85166,                0.78958,                0.43993,                0.64368,                0.85741,              0.0031407,              0.0031407,              0.0031407
                    487,                0.51209,                0.42423,                0.96185,                0.81838,                0.77173,                0.85126,                0.78967,                0.43994,                0.64387,                0.85724,              0.0031266,              0.0031266,              0.0031266
                    488,                0.51196,                 0.4253,                0.96735,                0.82019,                0.77342,                0.85123,                0.78991,                 0.4398,                0.64404,                0.85711,              0.0031124,              0.0031124,              0.0031124
                    489,                 0.5127,                0.42218,                0.96758,                 0.8191,                0.77191,                 0.8513,                0.78982,                0.43977,                0.64379,                0.85707,              0.0030983,              0.0030983,              0.0030983
                    490,                0.50904,                0.42375,                0.96479,                0.82064,                0.77207,                0.85125,                 0.7892,                0.43968,                0.64348,                0.85692,              0.0030841,              0.0030841,              0.0030841
                    491,                0.51039,                0.41627,                0.96482,                0.81972,                0.77123,                0.85124,                0.78885,                0.43957,                0.64253,                 0.8568,                0.00307,                0.00307,                0.00307
                    492,                0.51013,                0.41616,                0.96118,                 0.8188,                0.76875,                 0.8514,                0.78909,                0.43965,                0.64218,                 0.8566,              0.0030559,              0.0030559,              0.0030559
                    493,                0.50312,                0.42476,                0.95769,                0.81823,                0.77321,                0.85131,                0.78925,                0.43933,                 0.6416,                0.85638,              0.0030417,              0.0030417,              0.0030417
                    494,                0.50551,                0.41459,                0.96211,                0.81674,                0.77455,                0.85132,                0.78966,                0.43933,                 0.6407,                0.85613,              0.0030276,              0.0030276,              0.0030276
                    495,                0.50704,                0.42289,                0.96185,                0.81724,                0.77506,                0.85117,                0.78886,                0.43928,                0.64021,                0.85593,              0.0030134,              0.0030134,              0.0030134
                    496,                0.51081,                0.41887,                0.96449,                0.81551,                0.77528,                0.85102,                0.78917,                 0.4393,                 0.6397,                0.85579,              0.0029993,              0.0029993,              0.0029993
                    497,                0.50438,                0.41227,                   0.96,                0.81713,                0.77454,                0.85081,                0.78897,                0.43942,                0.63958,                0.85577,              0.0029851,              0.0029851,              0.0029851
                    498,                0.50774,                0.42302,                0.96101,                0.81643,                0.77618,                0.85067,                0.78884,                0.43942,                0.63903,                0.85568,               0.002971,               0.002971,               0.002971
                    499,                0.50301,                0.41417,                 0.9575,                0.81331,                 0.7798,                0.85058,                0.78859,                0.43948,                0.63937,                0.85554,              0.0029569,              0.0029569,              0.0029569
                    500,                0.50376,                0.41051,                0.96313,                0.81335,                0.78149,                0.85056,                0.78816,                0.43922,                0.63968,                0.85542,              0.0029427,              0.0029427,              0.0029427
                    501,                0.50207,                0.41723,                0.96137,                0.81418,                0.78162,                0.85054,                0.78786,                0.43931,                0.63929,                0.85528,              0.0029286,              0.0029286,              0.0029286
                    502,                0.50833,                0.41976,                0.96313,                0.81677,                0.77665,                0.85024,                0.78813,                0.43906,                0.63908,                0.85524,              0.0029144,              0.0029144,              0.0029144
                    503,                0.51151,                0.41176,                0.96243,                0.81346,                 0.7834,                0.85013,                 0.7874,                0.43922,                0.63941,                0.85519,              0.0029003,              0.0029003,              0.0029003
                    504,                0.50504,                0.41504,                0.95752,                0.81527,                0.78202,                0.85022,                0.78794,                0.43918,                0.63961,                0.85501,              0.0028861,              0.0028861,              0.0028861
                    505,                0.50688,                0.41446,                0.96038,                0.81455,                0.78419,                 0.8504,                  0.788,                0.43929,                0.63978,                0.85491,               0.002872,               0.002872,               0.002872
                    506,                0.50466,                 0.4079,                0.96161,                0.81351,                0.78168,                0.85032,                0.78765,                0.43938,                0.63999,                0.85496,              0.0028579,              0.0028579,              0.0028579
                    507,                0.50323,                0.40698,                0.95882,                 0.8151,                0.78183,                0.85027,                0.78732,                0.43941,                0.64008,                 0.8549,              0.0028437,              0.0028437,              0.0028437
                    508,                0.49725,                0.41454,                0.95694,                0.81563,                0.78144,                0.85023,                0.78772,                 0.4395,                0.63994,                0.85491,              0.0028296,              0.0028296,              0.0028296
                    509,                0.49777,                0.40296,                0.95523,                0.81459,                0.78054,                0.85017,                0.78752,                 0.4395,                0.64047,                 0.8549,              0.0028154,              0.0028154,              0.0028154
                    510,                0.49643,                0.40108,                0.95377,                0.81651,                0.77872,                0.84988,                0.78716,                0.43944,                0.64004,                0.85478,              0.0028013,              0.0028013,              0.0028013
                    511,                0.49609,                0.41081,                0.95832,                0.81501,                0.77865,                0.84951,                 0.7871,                0.43942,                0.64051,                0.85481,              0.0027871,              0.0027871,              0.0027871
                    512,                0.49896,                 0.4074,                0.95784,                0.81507,                0.77811,                0.84908,                0.78652,                0.43947,                0.64096,                0.85495,               0.002773,               0.002773,               0.002773
                    513,                0.50131,                0.40747,                0.95593,                0.82032,                0.77494,                0.84876,                0.78623,                0.43943,                0.64099,                0.85496,              0.0027589,              0.0027589,              0.0027589
                    514,                0.49796,                0.40653,                0.95593,                0.81323,                0.78074,                0.84892,                0.78657,                0.43966,                  0.641,                0.85505,              0.0027447,              0.0027447,              0.0027447
                    515,                0.49615,                0.40548,                0.95113,                0.81366,                0.78038,                0.84878,                0.78613,                0.43974,                0.64141,                0.85493,              0.0027306,              0.0027306,              0.0027306
                    516,                0.49618,                0.40284,                0.95604,                0.81574,                0.77919,                0.84877,                0.78609,                0.43963,                0.64143,                0.85477,              0.0027164,              0.0027164,              0.0027164
