                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.56686,                0.51636,                0.96014,                0.80012,                0.83597,                0.85921,                0.79517,                0.43266,                0.59911,                0.83142,              0.0084584,              0.0084584,              0.0084584
                    111,                0.56745,                0.51812,                0.95886,                0.80904,                0.81272,                0.85336,                0.79065,                0.43248,                0.60262,                0.83125,              0.0084443,              0.0084443,              0.0084443
                    112,                0.56598,                0.51215,                0.95542,                0.81571,                0.80271,                0.85139,                0.78851,                0.43548,                0.60562,                 0.8326,              0.0084301,              0.0084301,              0.0084301
                    113,                 0.5643,                0.51687,                0.95895,                0.81592,                0.80539,                0.85188,                0.78988,                0.43568,                0.60979,                0.83466,               0.008416,               0.008416,               0.008416
                    114,                0.56967,                0.51263,                0.96206,                0.80549,                0.82778,                0.85508,                0.79115,                 0.4354,                0.60709,                0.83615,              0.0084019,              0.0084019,              0.0084019
                    115,                0.56918,                0.52191,                0.95625,                 0.8059,                0.82887,                0.85924,                0.79666,                0.43463,                0.60616,                0.83616,              0.0083877,              0.0083877,              0.0083877
                    116,                0.56505,                0.51693,                0.95305,                0.81078,                 0.8246,                0.85543,                0.79418,                0.43521,                0.61462,                0.83516,              0.0083736,              0.0083736,              0.0083736
                    117,                0.57046,                0.51256,                0.95677,                0.81615,                0.81919,                 0.8529,                0.79296,                0.43266,                0.61858,                0.83427,              0.0083594,              0.0083594,              0.0083594
                    118,                 0.5661,                0.50693,                0.95737,                0.81529,                0.81108,                0.85458,                0.79459,                0.43004,                0.61968,                0.83348,              0.0083453,              0.0083453,              0.0083453
                    119,                0.56369,                0.51328,                0.95744,                0.81774,                 0.8104,                0.85736,                0.79668,                0.42929,                0.61926,                0.83315,              0.0083311,              0.0083311,              0.0083311
                    120,                 0.5644,                0.50949,                 0.9639,                0.81414,                0.81344,                0.85614,                0.79545,                0.42854,                0.61866,                0.83332,               0.008317,               0.008317,               0.008317
                    121,                  0.559,                0.49865,                0.95881,                0.80794,                0.81943,                0.85405,                0.79281,                0.42833,                0.62223,                0.83266,              0.0083029,              0.0083029,              0.0083029
                    122,                0.55896,                0.49233,                0.94963,                0.79453,                0.82487,                 0.8509,                 0.7914,                0.42783,                0.62434,                0.83178,              0.0082887,              0.0082887,              0.0082887
                    123,                0.55918,                0.50516,                0.95213,                0.79584,                0.82374,                0.84816,                0.78893,                0.42873,                0.62804,                0.83119,              0.0082746,              0.0082746,              0.0082746
                    124,                0.55656,                0.50876,                0.95242,                0.78642,                0.83873,                0.84778,                0.78767,                0.42782,                0.62645,                 0.8299,              0.0082604,              0.0082604,              0.0082604
                    125,                0.55438,                0.49921,                0.95423,                0.80563,                0.81835,                0.84657,                0.78783,                0.42713,                0.62554,                0.82956,              0.0082463,              0.0082463,              0.0082463
                    126,                0.55077,                0.49251,                0.95014,                0.80349,                0.81326,                0.84636,                0.78661,                0.42722,                0.63099,                0.82913,              0.0082321,              0.0082321,              0.0082321
                    127,                0.55334,                0.49243,                0.94927,                0.80425,                  0.814,                0.84675,                0.78818,                0.42859,                0.62968,                0.82945,               0.008218,               0.008218,               0.008218
                    128,                0.55433,                0.49719,                0.95174,                 0.7949,                 0.8281,                0.85074,                 0.7921,                0.42916,                 0.6216,                0.82996,              0.0082039,              0.0082039,              0.0082039
                    129,                0.55791,                0.50143,                0.95593,                 0.7834,                0.83283,                0.84998,                0.79145,                0.43012,                0.62516,                0.83007,              0.0081897,              0.0081897,              0.0081897
                    130,                0.55603,                0.49368,                0.94677,                0.78468,                0.82613,                0.85021,                0.79181,                0.42913,                0.63295,                 0.8292,              0.0081756,              0.0081756,              0.0081756
                    131,                0.55491,                0.48783,                 0.9529,                0.77419,                0.83768,                0.84952,                0.79031,                0.42839,                0.63645,                0.82875,              0.0081614,              0.0081614,              0.0081614
                    132,                 0.5492,                0.49241,                0.95091,                0.77296,                 0.8371,                0.84711,                0.78815,                0.42724,                0.64262,                0.82822,              0.0081473,              0.0081473,              0.0081473
                    133,                0.55063,                0.48947,                0.95134,                0.80537,                0.79837,                0.84702,                0.78786,                0.42701,                 0.6363,                0.82754,              0.0081331,              0.0081331,              0.0081331
                    134,                0.54597,                0.47785,                0.94731,                0.79523,                0.81062,                0.84732,                0.78823,                0.42748,                0.63489,                0.82764,               0.008119,               0.008119,               0.008119
                    135,                0.55155,                0.49052,                0.95503,                0.78819,                0.81954,                0.84889,                0.78892,                0.42727,                 0.6337,                0.82789,              0.0081049,              0.0081049,              0.0081049
                    136,                0.54815,                 0.4808,                0.94706,                0.77681,                0.83922,                0.84769,                0.78899,                0.42674,                0.63035,                0.82776,              0.0080907,              0.0080907,              0.0080907
                    137,                0.54849,                0.48654,                0.95012,                0.77163,                0.84502,                0.84884,                0.79076,                0.42661,                0.63349,                0.82826,              0.0080766,              0.0080766,              0.0080766
                    138,                0.54554,                0.47976,                0.95112,                0.79544,                0.82138,                0.84994,                0.79072,                0.42656,                0.63615,                0.82831,              0.0080624,              0.0080624,              0.0080624
                    139,                0.53996,                0.48325,                0.94744,                 0.7992,                0.81353,                0.85054,                0.79202,                0.42672,                0.63676,                0.82856,              0.0080483,              0.0080483,              0.0080483
                    140,                0.53772,                0.47586,                0.95209,                0.77994,                0.84198,                0.84956,                0.79162,                0.42707,                  0.632,                0.82892,              0.0080341,              0.0080341,              0.0080341
                    141,                0.54825,                0.48235,                0.95243,                0.78388,                0.83741,                0.84807,                0.78959,                0.42703,                0.63291,                0.82894,                0.00802,                0.00802,                0.00802
                    142,                0.54252,                0.48134,                0.94755,                0.80256,                0.81401,                0.84795,                0.79033,                0.42722,                0.63352,                0.82943,              0.0080059,              0.0080059,              0.0080059
                    143,                0.54628,                0.48069,                 0.9511,                0.78441,                0.83532,                0.84756,                0.78863,                0.42711,                0.63472,                0.82985,              0.0079917,              0.0079917,              0.0079917
                    144,                0.54787,                0.47624,                0.95471,                  0.822,                0.79986,                0.84774,                0.78789,                0.42694,                0.63301,                0.82966,              0.0079776,              0.0079776,              0.0079776
                    145,                0.54707,                0.47444,                0.94983,                0.81331,                0.80657,                0.84642,                0.78765,                0.42697,                0.63737,                0.82937,              0.0079634,              0.0079634,              0.0079634
                    146,                0.54152,                0.47444,                0.94913,                0.80834,                0.81068,                 0.8455,                0.78575,                0.42642,                0.64014,                0.82909,              0.0079493,              0.0079493,              0.0079493
                    147,                0.54058,                0.47266,                0.94946,                0.82597,                0.79077,                0.84494,                0.78584,                 0.4266,                0.64233,                0.82933,              0.0079351,              0.0079351,              0.0079351
                    148,                0.54482,                0.47208,                0.94656,                0.82567,                0.78967,                0.84487,                0.78604,                0.42662,                0.63976,                0.82947,               0.007921,               0.007921,               0.007921
                    149,                0.53986,                0.46813,                0.94318,                0.82799,                0.78674,                 0.8446,                0.78471,                 0.4268,                0.64207,                0.82944,              0.0079069,              0.0079069,              0.0079069
                    150,                0.54299,                0.47354,                0.94337,                0.80517,                0.80949,                0.84469,                0.78517,                0.42701,                0.64066,                 0.8294,              0.0078927,              0.0078927,              0.0078927
                    151,                0.53706,                0.47037,                0.94625,                0.83415,                 0.7765,                0.84512,                0.78544,                0.42691,                0.63972,                0.82965,              0.0078786,              0.0078786,              0.0078786
                    152,                0.54902,                0.47055,                0.94642,                 0.8354,                0.77572,                0.84556,                0.78464,                 0.4267,                 0.6345,                0.82963,              0.0078644,              0.0078644,              0.0078644
                    153,                0.53081,                0.45656,                0.94265,                0.80857,                0.80713,                 0.8442,                0.78432,                0.42675,                0.63127,                0.82952,              0.0078503,              0.0078503,              0.0078503
