                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    131,                0.65614,                0.65537,                 1.0695,                0.77363,                0.79146,                 0.8416,                 0.7702,                0.46706,                0.65365,                0.89054,              0.0081614,              0.0081614,              0.0081614
                    132,                0.64973,                0.65737,                 1.0648,                0.76387,                0.79848,                0.84059,                0.76807,                0.46661,                0.65298,                0.89016,              0.0081473,              0.0081473,              0.0081473
                    133,                0.64694,                0.65181,                 1.0648,                0.76362,                0.79581,                 0.8405,                0.76803,                0.46674,                0.65361,                0.89012,              0.0081331,              0.0081331,              0.0081331
                    134,                0.64328,                0.64193,                 1.0562,                0.76529,                0.78966,                0.83932,                0.76667,                0.46762,                0.65088,                0.89034,               0.008119,               0.008119,               0.008119
                    135,                0.64767,                0.64124,                  1.064,                0.76022,                0.79501,                 0.8396,                0.76746,                0.46772,                0.64774,                0.89023,              0.0081049,              0.0081049,              0.0081049
                    136,                 0.6503,                0.64139,                 1.0591,                0.77092,                0.78609,                0.84097,                0.76836,                0.46862,                0.64712,                0.89001,              0.0080907,              0.0080907,              0.0080907
                    137,                0.64573,                0.64618,                  1.054,                0.76453,                0.79859,                 0.8417,                 0.7696,                0.46835,                0.64795,                0.88962,              0.0080766,              0.0080766,              0.0080766
                    138,                0.64607,                0.64287,                 1.0595,                0.76207,                0.79958,                0.84243,                 0.7705,                0.46885,                0.64773,                0.88957,              0.0080624,              0.0080624,              0.0080624
                    139,                0.64031,                0.64875,                 1.0542,                0.75814,                0.81084,                0.84314,                0.77051,                0.46887,                0.64586,                0.88929,              0.0080483,              0.0080483,              0.0080483
                    140,                0.63772,                0.63613,                 1.0567,                0.75627,                0.81264,                0.84314,                0.76977,                0.46944,                 0.6463,                0.88902,              0.0080341,              0.0080341,              0.0080341
                    141,                0.64487,                0.64355,                 1.0591,                0.75551,                0.81385,                0.84378,                0.77077,                0.46877,                0.64559,                0.88859,                0.00802,                0.00802,                0.00802
                    142,                0.64259,                0.63765,                 1.0571,                0.75445,                0.81368,                0.84393,                0.77215,                0.46833,                0.64164,                0.88834,              0.0080059,              0.0080059,              0.0080059
                    143,                0.64322,                0.63902,                 1.0509,                0.75149,                0.81116,                0.84419,                0.77244,                0.46836,                0.63973,                0.88813,              0.0079917,              0.0079917,              0.0079917
                    144,                0.64136,                0.63515,                 1.0597,                0.75294,                0.81269,                0.84408,                0.77332,                0.46805,                 0.6409,                0.88796,              0.0079776,              0.0079776,              0.0079776
                    145,                0.64187,                0.63106,                 1.0567,                0.74641,                  0.823,                0.84408,                0.77367,                0.46782,                0.64133,                 0.8873,              0.0079634,              0.0079634,              0.0079634
                    146,                0.63493,                0.62483,                 1.0563,                0.74439,                0.82498,                0.84395,                0.77429,                0.46715,                0.64241,                0.88687,              0.0079493,              0.0079493,              0.0079493
                    147,                0.63705,                0.62987,                 1.0529,                0.75712,                0.81252,                0.84379,                0.77501,                0.46676,                0.64164,                0.88666,              0.0079351,              0.0079351,              0.0079351
                    148,                0.64147,                0.63038,                 1.0545,                0.75518,                0.81284,                0.84405,                0.77511,                 0.4663,                0.64096,                0.88664,               0.007921,               0.007921,               0.007921
                    149,                0.63379,                 0.6274,                 1.0474,                0.76127,                0.80831,                0.84382,                0.77448,                0.46541,                0.64276,                 0.8861,              0.0079069,              0.0079069,              0.0079069
                    150,                0.63577,                0.62563,                 1.0488,                0.76706,                0.80507,                0.84333,                0.77314,                0.46508,                0.64407,                0.88594,              0.0078927,              0.0078927,              0.0078927
                    151,                0.62949,                0.63083,                 1.0476,                0.75716,                0.80919,                0.84355,                0.77282,                0.46424,                0.64136,                0.88543,              0.0078786,              0.0078786,              0.0078786
                    152,                0.64529,                0.62632,                 1.0534,                0.76751,                0.80434,                0.84409,                0.77348,                0.46435,                0.64079,                0.88549,              0.0078644,              0.0078644,              0.0078644
                    153,                0.62609,                 0.6103,                 1.0458,                0.76575,                0.80708,                0.84344,                 0.7727,                0.46431,                0.64143,                0.88547,              0.0078503,              0.0078503,              0.0078503
